Usage,LaggingCurrentReactivePower,LeadingCurrentReactivePower,CO2,LaggingCurrentPowerFactor,LeadingCurrentPowerFactor,NSM,WeekStatus,Year,Month,Day,Hours,Minutes,IsHoliday,Season,TempMax,TempMin,Temp,FeelsLikeMax,FeelsLikeMin,FeelsLike,Dew,Humidity,Precip,PrecipProb,PrecipCover,PrecipType,SnowDepth,WindGust,WindSpeed,WindDir,SeaLevelPressure,CloudCover,Visibility,SolarRadiation,SolarEnergy,UvIndex,Conditions,SunriseHour,LoadType,SunsetHour
62.03,22.54,0.0,0.03,93.99,100.0,72000,Weekday,2018,2,26,20,0,0,Winter,58.0,26.3,43.2,58.0,26.3,40.6,26.3,53.8,0.0,0,0.0,noprecip,0,0,12.1,328.5,1024.0,0.0,6.9,223.3,19.3,8,Clear,7,Maximum_Load,18
8.39,0.0,25.38,0.0,100.0,31.39,76500,Weekday,2018,2,26,21,15,0,Winter,58.0,26.3,43.2,58.0,26.3,40.6,26.3,53.8,0.0,0,0.0,noprecip,0,0,12.1,328.5,1024.0,0.0,6.9,223.3,19.3,8,Clear,7,Medium_Load,18
5.76,4.86,0.0,0.0,76.43,100.0,81000,Weekday,2018,2,26,22,30,0,Winter,58.0,26.3,43.2,58.0,26.3,40.6,26.3,53.8,0.0,0,0.0,noprecip,0,0,12.1,328.5,1024.0,0.0,6.9,223.3,19.3,8,Clear,7,Maximum_Load,18
5.76,4.68,0.0,0.0,77.61,100.0,85500,Weekday,2018,2,26,23,45,0,Winter,58.0,26.3,43.2,58.0,26.3,40.6,26.3,53.8,0.0,0,0.0,noprecip,0,0,12.1,328.5,1024.0,0.0,6.9,223.3,19.3,8,Clear,7,Light_Load,18
5.72,4.68,0.0,0.0,77.4,100.0,3600,Weekday,2018,2,27,1,0,0,Winter,58.5,26.5,46.3,58.5,26.5,45.6,33.9,63.9,0.0,0,0.0,noprecip,0,0,6.2,212.6,1023.6,50.5,5.2,162.0,14.1,6,Partially cloudy,7,Light_Load,18
3.89,3.42,0.0,0.0,75.1,100.0,8100,Weekday,2018,2,27,2,15,0,Winter,58.5,26.5,46.3,58.5,26.5,45.6,33.9,63.9,0.0,0,0.0,noprecip,0,0,6.2,212.6,1023.6,50.5,5.2,162.0,14.1,6,Partially cloudy,7,Light_Load,18
3.85,3.46,0.0,0.0,74.38,100.0,12600,Weekday,2018,2,27,3,30,0,Winter,58.5,26.5,46.3,58.5,26.5,45.6,33.9,63.9,0.0,0,0.0,noprecip,0,0,6.2,212.6,1023.6,50.5,5.2,162.0,14.1,6,Partially cloudy,7,Light_Load,18
3.89,3.38,0.0,0.0,75.49,100.0,17100,Weekday,2018,2,27,4,45,0,Winter,58.5,26.5,46.3,58.5,26.5,45.6,33.9,63.9,0.0,0,0.0,noprecip,0,0,6.2,212.6,1023.6,50.5,5.2,162.0,14.1,6,Partially cloudy,7,Light_Load,18
3.82,3.17,0.0,0.0,76.95,100.0,21600,Weekday,2018,2,27,6,0,0,Winter,58.5,26.5,46.3,58.5,26.5,45.6,33.9,63.9,0.0,0,0.0,noprecip,0,0,6.2,212.6,1023.6,50.5,5.2,162.0,14.1,6,Partially cloudy,7,Light_Load,18
4.54,4.14,0.0,0.0,73.89,100.0,26100,Weekday,2018,2,27,7,15,0,Winter,58.5,26.5,46.3,58.5,26.5,45.6,33.9,63.9,0.0,0,0.0,noprecip,0,0,6.2,212.6,1023.6,50.5,5.2,162.0,14.1,6,Partially cloudy,7,Light_Load,18
61.7,47.16,0.0,0.03,79.45,100.0,30600,Weekday,2018,2,27,8,30,0,Winter,58.5,26.5,46.3,58.5,26.5,45.6,33.9,63.9,0.0,0,0.0,noprecip,0,0,6.2,212.6,1023.6,50.5,5.2,162.0,14.1,6,Partially cloudy,7,Light_Load,18
72.4,33.34,0.0,0.03,90.83,100.0,35100,Weekday,2018,2,27,9,45,0,Winter,58.5,26.5,46.3,58.5,26.5,45.6,33.9,63.9,0.0,0,0.0,noprecip,0,0,6.2,212.6,1023.6,50.5,5.2,162.0,14.1,6,Partially cloudy,7,Medium_Load,18
66.6,27.07,0.0,0.03,92.64,100.0,39600,Weekday,2018,2,27,11,0,0,Winter,58.5,26.5,46.3,58.5,26.5,45.6,33.9,63.9,0.0,0,0.0,noprecip,0,0,6.2,212.6,1023.6,50.5,5.2,162.0,14.1,6,Partially cloudy,7,Maximum_Load,18
9.94,1.8,20.34,0.0,98.4,43.91,44100,Weekday,2018,2,27,12,15,0,Winter,58.5,26.5,46.3,58.5,26.5,45.6,33.9,63.9,0.0,0,0.0,noprecip,0,0,6.2,212.6,1023.6,50.5,5.2,162.0,14.1,6,Partially cloudy,7,Medium_Load,18
50.62,15.34,0.0,0.02,95.7,100.0,48600,Weekday,2018,2,27,13,30,0,Winter,58.5,26.5,46.3,58.5,26.5,45.6,33.9,63.9,0.0,0,0.0,noprecip,0,0,6.2,212.6,1023.6,50.5,5.2,162.0,14.1,6,Partially cloudy,7,Medium_Load,18
49.9,14.15,0.0,0.02,96.21,100.0,53100,Weekday,2018,2,27,14,45,0,Winter,58.5,26.5,46.3,58.5,26.5,45.6,33.9,63.9,0.0,0,0.0,noprecip,0,0,6.2,212.6,1023.6,50.5,5.2,162.0,14.1,6,Partially cloudy,7,Medium_Load,18
70.99,37.01,0.0,0.03,88.67,100.0,57600,Weekday,2018,2,27,16,0,0,Winter,58.5,26.5,46.3,58.5,26.5,45.6,33.9,63.9,0.0,0,0.0,noprecip,0,0,6.2,212.6,1023.6,50.5,5.2,162.0,14.1,6,Partially cloudy,7,Medium_Load,18
40.79,3.28,0.68,0.02,99.68,99.99,62100,Weekday,2018,2,27,17,15,0,Winter,58.5,26.5,46.3,58.5,26.5,45.6,33.9,63.9,0.0,0,0.0,noprecip,0,0,6.2,212.6,1023.6,50.5,5.2,162.0,14.1,6,Partially cloudy,7,Maximum_Load,18
54.0,35.14,0.0,0.02,83.82,100.0,66600,Weekday,2018,2,27,18,30,0,Winter,58.5,26.5,46.3,58.5,26.5,45.6,33.9,63.9,0.0,0,0.0,noprecip,0,0,6.2,212.6,1023.6,50.5,5.2,162.0,14.1,6,Partially cloudy,7,Maximum_Load,18
121.93,48.31,0.0,0.06,92.97,100.0,71100,Weekday,2018,2,27,19,45,0,Winter,58.5,26.5,46.3,58.5,26.5,45.6,33.9,63.9,0.0,0,0.0,noprecip,0,0,6.2,212.6,1023.6,50.5,5.2,162.0,14.1,6,Partially cloudy,7,Maximum_Load,18
70.34,23.51,0.0,0.03,94.84,100.0,75600,Weekday,2018,2,27,21,0,0,Winter,58.5,26.5,46.3,58.5,26.5,45.6,33.9,63.9,0.0,0,0.0,noprecip,0,0,6.2,212.6,1023.6,50.5,5.2,162.0,14.1,6,Partially cloudy,7,Medium_Load,18
6.34,2.41,14.4,0.0,93.47,40.3,80100,Weekday,2018,2,27,22,15,0,Winter,58.5,26.5,46.3,58.5,26.5,45.6,33.9,63.9,0.0,0,0.0,noprecip,0,0,6.2,212.6,1023.6,50.5,5.2,162.0,14.1,6,Partially cloudy,7,Maximum_Load,18
5.9,5.18,0.0,0.0,75.15,100.0,84600,Weekday,2018,2,27,23,30,0,Winter,58.5,26.5,46.3,58.5,26.5,45.6,33.9,63.9,0.0,0,0.0,noprecip,0,0,6.2,212.6,1023.6,50.5,5.2,162.0,14.1,6,Partially cloudy,7,Light_Load,18
6.05,6.08,0.0,0.0,70.54,100.0,2700,Weekday,2018,2,28,0,45,0,Winter,54.4,37.3,47.0,54.4,28.2,43.6,43.1,86.4,1.132,100,8.33,rain,0,0,40.0,136.9,1009.2,90.2,4.0,48.9,4.3,2,"Rain, Overcast",7,Light_Load,18
5.0,6.12,0.0,0.0,63.27,100.0,7200,Weekday,2018,2,28,2,0,0,Winter,54.4,37.3,47.0,54.4,28.2,43.6,43.1,86.4,1.132,100,8.33,rain,0,0,40.0,136.9,1009.2,90.2,4.0,48.9,4.3,2,"Rain, Overcast",7,Light_Load,18
4.18,4.43,0.0,0.0,68.63,100.0,11700,Weekday,2018,2,28,3,15,0,Winter,54.4,37.3,47.0,54.4,28.2,43.6,43.1,86.4,1.132,100,8.33,rain,0,0,40.0,136.9,1009.2,90.2,4.0,48.9,4.3,2,"Rain, Overcast",7,Light_Load,18
4.46,5.0,0.0,0.0,66.57,100.0,16200,Weekday,2018,2,28,4,30,0,Winter,54.4,37.3,47.0,54.4,28.2,43.6,43.1,86.4,1.132,100,8.33,rain,0,0,40.0,136.9,1009.2,90.2,4.0,48.9,4.3,2,"Rain, Overcast",7,Light_Load,18
4.18,4.21,0.0,0.0,70.46,100.0,20700,Weekday,2018,2,28,5,45,0,Winter,54.4,37.3,47.0,54.4,28.2,43.6,43.1,86.4,1.132,100,8.33,rain,0,0,40.0,136.9,1009.2,90.2,4.0,48.9,4.3,2,"Rain, Overcast",7,Light_Load,18
4.14,4.54,0.0,0.0,67.38,100.0,25200,Weekday,2018,2,28,7,0,0,Winter,54.4,37.3,47.0,54.4,28.2,43.6,43.1,86.4,1.132,100,8.33,rain,0,0,40.0,136.9,1009.2,90.2,4.0,48.9,4.3,2,"Rain, Overcast",7,Light_Load,18
44.86,31.75,0.0,0.02,81.62,100.0,29700,Weekday,2018,2,28,8,15,0,Winter,54.4,37.3,47.0,54.4,28.2,43.6,43.1,86.4,1.132,100,8.33,rain,0,0,40.0,136.9,1009.2,90.2,4.0,48.9,4.3,2,"Rain, Overcast",7,Light_Load,18
83.3,37.76,0.0,0.04,91.08,100.0,34200,Weekday,2018,2,28,9,30,0,Winter,54.4,37.3,47.0,54.4,28.2,43.6,43.1,86.4,1.132,100,8.33,rain,0,0,40.0,136.9,1009.2,90.2,4.0,48.9,4.3,2,"Rain, Overcast",7,Medium_Load,18
75.13,28.8,0.0,0.03,93.37,100.0,38700,Weekday,2018,2,28,10,45,0,Winter,54.4,37.3,47.0,54.4,28.2,43.6,43.1,86.4,1.132,100,8.33,rain,0,0,40.0,136.9,1009.2,90.2,4.0,48.9,4.3,2,"Rain, Overcast",7,Maximum_Load,18
70.67,35.21,0.0,0.03,89.51,100.0,43200,Weekday,2018,2,28,12,0,0,Winter,54.4,37.3,47.0,54.4,28.2,43.6,43.1,86.4,1.132,100,8.33,rain,0,0,40.0,136.9,1009.2,90.2,4.0,48.9,4.3,2,"Rain, Overcast",7,Maximum_Load,18
64.8,22.64,1.37,0.03,94.4,99.98,47700,Weekday,2018,2,28,13,15,0,Winter,54.4,37.3,47.0,54.4,28.2,43.6,43.1,86.4,1.132,100,8.33,rain,0,0,40.0,136.9,1009.2,90.2,4.0,48.9,4.3,2,"Rain, Overcast",7,Medium_Load,18
56.38,19.66,0.0,0.03,94.42,100.0,52200,Weekday,2018,2,28,14,30,0,Winter,54.4,37.3,47.0,54.4,28.2,43.6,43.1,86.4,1.132,100,8.33,rain,0,0,40.0,136.9,1009.2,90.2,4.0,48.9,4.3,2,"Rain, Overcast",7,Medium_Load,18
89.64,37.62,0.0,0.04,92.21,100.0,56700,Weekday,2018,2,28,15,45,0,Winter,54.4,37.3,47.0,54.4,28.2,43.6,43.1,86.4,1.132,100,8.33,rain,0,0,40.0,136.9,1009.2,90.2,4.0,48.9,4.3,2,"Rain, Overcast",7,Medium_Load,18
90.43,42.59,0.0,0.04,90.47,100.0,61200,Weekday,2018,2,28,17,0,0,Winter,54.4,37.3,47.0,54.4,28.2,43.6,43.1,86.4,1.132,100,8.33,rain,0,0,40.0,136.9,1009.2,90.2,4.0,48.9,4.3,2,"Rain, Overcast",7,Medium_Load,18
59.11,25.31,0.58,0.03,91.93,100.0,65700,Weekday,2018,2,28,18,15,0,Winter,54.4,37.3,47.0,54.4,28.2,43.6,43.1,86.4,1.132,100,8.33,rain,0,0,40.0,136.9,1009.2,90.2,4.0,48.9,4.3,2,"Rain, Overcast",7,Maximum_Load,18
64.12,18.4,0.0,0.03,96.12,100.0,70200,Weekday,2018,2,28,19,30,0,Winter,54.4,37.3,47.0,54.4,28.2,43.6,43.1,86.4,1.132,100,8.33,rain,0,0,40.0,136.9,1009.2,90.2,4.0,48.9,4.3,2,"Rain, Overcast",7,Maximum_Load,18
51.19,12.96,0.0,0.02,96.94,100.0,74700,Weekday,2018,2,28,20,45,0,Winter,54.4,37.3,47.0,54.4,28.2,43.6,43.1,86.4,1.132,100,8.33,rain,0,0,40.0,136.9,1009.2,90.2,4.0,48.9,4.3,2,"Rain, Overcast",7,Medium_Load,18
5.87,0.0,25.99,0.0,100.0,22.03,79200,Weekday,2018,2,28,22,0,0,Winter,54.4,37.3,47.0,54.4,28.2,43.6,43.1,86.4,1.132,100,8.33,rain,0,0,40.0,136.9,1009.2,90.2,4.0,48.9,4.3,2,"Rain, Overcast",7,Medium_Load,18
5.33,5.83,0.0,0.0,67.47,100.0,83700,Weekday,2018,2,28,23,15,0,Winter,54.4,37.3,47.0,54.4,28.2,43.6,43.1,86.4,1.132,100,8.33,rain,0,0,40.0,136.9,1009.2,90.2,4.0,48.9,4.3,2,"Rain, Overcast",7,Light_Load,18
5.33,5.8,0.0,0.0,67.66,100.0,1800,Weekday,2018,3,1,0,30,1,Winter,46.3,29.8,40.3,37.6,22.4,30.9,30.3,70.0,0.259,100,12.5,"rain,snow",0,0,34.2,308.6,1009.5,55.3,8.6,200.1,17.3,8,"Snow, Rain, Partially cloudy",6,Light_Load,18
3.67,4.64,0.0,0.0,62.04,100.0,6300,Weekday,2018,3,1,1,45,1,Winter,46.3,29.8,40.3,37.6,22.4,30.9,30.3,70.0,0.259,100,12.5,"rain,snow",0,0,34.2,308.6,1009.5,55.3,8.6,200.1,17.3,8,"Snow, Rain, Partially cloudy",6,Light_Load,18
3.82,5.08,0.0,0.0,60.1,100.0,10800,Weekday,2018,3,1,3,0,1,Winter,46.3,29.8,40.3,37.6,22.4,30.9,30.3,70.0,0.259,100,12.5,"rain,snow",0,0,34.2,308.6,1009.5,55.3,8.6,200.1,17.3,8,"Snow, Rain, Partially cloudy",6,Light_Load,18
3.71,4.79,0.0,0.0,61.23,100.0,15300,Weekday,2018,3,1,4,15,1,Winter,46.3,29.8,40.3,37.6,22.4,30.9,30.3,70.0,0.259,100,12.5,"rain,snow",0,0,34.2,308.6,1009.5,55.3,8.6,200.1,17.3,8,"Snow, Rain, Partially cloudy",6,Light_Load,18
3.67,4.75,0.0,0.0,61.14,100.0,19800,Weekday,2018,3,1,5,30,1,Winter,46.3,29.8,40.3,37.6,22.4,30.9,30.3,70.0,0.259,100,12.5,"rain,snow",0,0,34.2,308.6,1009.5,55.3,8.6,200.1,17.3,8,"Snow, Rain, Partially cloudy",6,Light_Load,18
4.32,6.62,0.0,0.0,54.65,100.0,24300,Weekday,2018,3,1,6,45,1,Winter,46.3,29.8,40.3,37.6,22.4,30.9,30.3,70.0,0.259,100,12.5,"rain,snow",0,0,34.2,308.6,1009.5,55.3,8.6,200.1,17.3,8,"Snow, Rain, Partially cloudy",6,Light_Load,18
6.37,7.2,0.0,0.0,66.26,100.0,28800,Weekday,2018,3,1,8,0,1,Winter,46.3,29.8,40.3,37.6,22.4,30.9,30.3,70.0,0.259,100,12.5,"rain,snow",0,0,34.2,308.6,1009.5,55.3,8.6,200.1,17.3,8,"Snow, Rain, Partially cloudy",6,Light_Load,18
31.25,0.61,3.78,0.01,99.98,99.28,33300,Weekday,2018,3,1,9,15,1,Winter,46.3,29.8,40.3,37.6,22.4,30.9,30.3,70.0,0.259,100,12.5,"rain,snow",0,0,34.2,308.6,1009.5,55.3,8.6,200.1,17.3,8,"Snow, Rain, Partially cloudy",6,Medium_Load,18
77.4,21.31,0.0,0.04,96.41,100.0,37800,Weekday,2018,3,1,10,30,1,Winter,46.3,29.8,40.3,37.6,22.4,30.9,30.3,70.0,0.259,100,12.5,"rain,snow",0,0,34.2,308.6,1009.5,55.3,8.6,200.1,17.3,8,"Snow, Rain, Partially cloudy",6,Maximum_Load,18
36.58,22.57,0.0,0.02,85.1,100.0,42300,Weekday,2018,3,1,11,45,1,Winter,46.3,29.8,40.3,37.6,22.4,30.9,30.3,70.0,0.259,100,12.5,"rain,snow",0,0,34.2,308.6,1009.5,55.3,8.6,200.1,17.3,8,"Snow, Rain, Partially cloudy",6,Maximum_Load,18
22.18,0.0,13.28,0.01,100.0,85.8,46800,Weekday,2018,3,1,13,0,1,Winter,46.3,29.8,40.3,37.6,22.4,30.9,30.3,70.0,0.259,100,12.5,"rain,snow",0,0,34.2,308.6,1009.5,55.3,8.6,200.1,17.3,8,"Snow, Rain, Partially cloudy",6,Medium_Load,18
32.58,3.35,4.25,0.01,99.48,99.16,51300,Weekday,2018,3,1,14,15,1,Winter,46.3,29.8,40.3,37.6,22.4,30.9,30.3,70.0,0.259,100,12.5,"rain,snow",0,0,34.2,308.6,1009.5,55.3,8.6,200.1,17.3,8,"Snow, Rain, Partially cloudy",6,Maximum_Load,18
34.67,5.0,3.13,0.02,98.98,99.59,55800,Weekday,2018,3,1,15,30,1,Winter,46.3,29.8,40.3,37.6,22.4,30.9,30.3,70.0,0.259,100,12.5,"rain,snow",0,0,34.2,308.6,1009.5,55.3,8.6,200.1,17.3,8,"Snow, Rain, Partially cloudy",6,Maximum_Load,18
33.3,1.55,4.46,0.02,99.89,99.11,60300,Weekday,2018,3,1,16,45,1,Winter,46.3,29.8,40.3,37.6,22.4,30.9,30.3,70.0,0.259,100,12.5,"rain,snow",0,0,34.2,308.6,1009.5,55.3,8.6,200.1,17.3,8,"Snow, Rain, Partially cloudy",6,Maximum_Load,18
5.36,0.0,27.18,0.0,100.0,19.35,64800,Weekday,2018,3,1,18,0,1,Winter,46.3,29.8,40.3,37.6,22.4,30.9,30.3,70.0,0.259,100,12.5,"rain,snow",0,0,34.2,308.6,1009.5,55.3,8.6,200.1,17.3,8,"Snow, Rain, Partially cloudy",6,Medium_Load,18
5.4,0.0,27.65,0.0,100.0,19.17,69300,Weekday,2018,3,1,19,15,1,Winter,46.3,29.8,40.3,37.6,22.4,30.9,30.3,70.0,0.259,100,12.5,"rain,snow",0,0,34.2,308.6,1009.5,55.3,8.6,200.1,17.3,8,"Snow, Rain, Partially cloudy",6,Medium_Load,18
5.33,0.0,27.65,0.0,100.0,18.93,73800,Weekday,2018,3,1,20,30,1,Winter,46.3,29.8,40.3,37.6,22.4,30.9,30.3,70.0,0.259,100,12.5,"rain,snow",0,0,34.2,308.6,1009.5,55.3,8.6,200.1,17.3,8,"Snow, Rain, Partially cloudy",6,Medium_Load,18
3.49,0.0,18.25,0.0,100.0,18.78,78300,Weekday,2018,3,1,21,45,1,Winter,46.3,29.8,40.3,37.6,22.4,30.9,30.3,70.0,0.259,100,12.5,"rain,snow",0,0,34.2,308.6,1009.5,55.3,8.6,200.1,17.3,8,"Snow, Rain, Partially cloudy",6,Medium_Load,18
4.54,3.67,0.0,0.0,77.77,100.0,82800,Weekday,2018,3,1,23,0,1,Winter,46.3,29.8,40.3,37.6,22.4,30.9,30.3,70.0,0.259,100,12.5,"rain,snow",0,0,34.2,308.6,1009.5,55.3,8.6,200.1,17.3,8,"Snow, Rain, Partially cloudy",6,Medium_Load,18
3.2,2.59,0.0,0.0,77.73,100.0,900,Weekday,2018,3,2,0,15,0,Winter,52.2,26.3,37.7,52.2,19.5,32.9,23.4,58.0,0.0,0,0.0,noprecip,0,0,16.6,311.3,1017.6,31.4,7.3,233.6,20.2,8,Partially cloudy,6,Light_Load,18
3.38,2.81,0.0,0.0,76.9,100.0,5400,Weekday,2018,3,2,1,30,0,Winter,52.2,26.3,37.7,52.2,19.5,32.9,23.4,58.0,0.0,0,0.0,noprecip,0,0,16.6,311.3,1017.6,31.4,7.3,233.6,20.2,8,Partially cloudy,6,Light_Load,18
3.24,2.63,0.0,0.0,77.64,100.0,9900,Weekday,2018,3,2,2,45,0,Winter,52.2,26.3,37.7,52.2,19.5,32.9,23.4,58.0,0.0,0,0.0,noprecip,0,0,16.6,311.3,1017.6,31.4,7.3,233.6,20.2,8,Partially cloudy,6,Light_Load,18
3.28,2.81,0.0,0.0,75.94,100.0,14400,Weekday,2018,3,2,4,0,0,Winter,52.2,26.3,37.7,52.2,19.5,32.9,23.4,58.0,0.0,0,0.0,noprecip,0,0,16.6,311.3,1017.6,31.4,7.3,233.6,20.2,8,Partially cloudy,6,Light_Load,18
3.24,2.63,0.04,0.0,77.64,99.99,18900,Weekday,2018,3,2,5,15,0,Winter,52.2,26.3,37.7,52.2,19.5,32.9,23.4,58.0,0.0,0,0.0,noprecip,0,0,16.6,311.3,1017.6,31.4,7.3,233.6,20.2,8,Partially cloudy,6,Light_Load,18
3.35,2.84,0.0,0.0,76.28,100.0,23400,Weekday,2018,3,2,6,30,0,Winter,52.2,26.3,37.7,52.2,19.5,32.9,23.4,58.0,0.0,0,0.0,noprecip,0,0,16.6,311.3,1017.6,31.4,7.3,233.6,20.2,8,Partially cloudy,6,Light_Load,18
3.24,2.56,0.0,0.0,78.46,100.0,27900,Weekday,2018,3,2,7,45,0,Winter,52.2,26.3,37.7,52.2,19.5,32.9,23.4,58.0,0.0,0,0.0,noprecip,0,0,16.6,311.3,1017.6,31.4,7.3,233.6,20.2,8,Partially cloudy,6,Light_Load,18
66.2,16.24,0.36,0.03,97.12,100.0,32400,Weekday,2018,3,2,9,0,0,Winter,52.2,26.3,37.7,52.2,19.5,32.9,23.4,58.0,0.0,0,0.0,noprecip,0,0,16.6,311.3,1017.6,31.4,7.3,233.6,20.2,8,Partially cloudy,6,Light_Load,18
91.76,22.9,0.14,0.04,97.02,100.0,36900,Weekday,2018,3,2,10,15,0,Winter,52.2,26.3,37.7,52.2,19.5,32.9,23.4,58.0,0.0,0,0.0,noprecip,0,0,16.6,311.3,1017.6,31.4,7.3,233.6,20.2,8,Partially cloudy,6,Maximum_Load,18
44.78,27.04,0.0,0.02,85.6,100.0,41400,Weekday,2018,3,2,11,30,0,Winter,52.2,26.3,37.7,52.2,19.5,32.9,23.4,58.0,0.0,0,0.0,noprecip,0,0,16.6,311.3,1017.6,31.4,7.3,233.6,20.2,8,Partially cloudy,6,Maximum_Load,18
4.75,0.0,26.17,0.0,100.0,17.86,45900,Weekday,2018,3,2,12,45,0,Winter,52.2,26.3,37.7,52.2,19.5,32.9,23.4,58.0,0.0,0,0.0,noprecip,0,0,16.6,311.3,1017.6,31.4,7.3,233.6,20.2,8,Partially cloudy,6,Medium_Load,18
84.71,14.15,1.01,0.04,98.63,99.99,50400,Weekday,2018,3,2,14,0,0,Winter,52.2,26.3,37.7,52.2,19.5,32.9,23.4,58.0,0.0,0,0.0,noprecip,0,0,16.6,311.3,1017.6,31.4,7.3,233.6,20.2,8,Partially cloudy,6,Maximum_Load,18
29.92,0.0,6.73,0.01,100.0,97.56,54900,Weekday,2018,3,2,15,15,0,Winter,52.2,26.3,37.7,52.2,19.5,32.9,23.4,58.0,0.0,0,0.0,noprecip,0,0,16.6,311.3,1017.6,31.4,7.3,233.6,20.2,8,Partially cloudy,6,Maximum_Load,18
26.96,0.0,12.67,0.01,100.0,90.5,59400,Weekday,2018,3,2,16,30,0,Winter,52.2,26.3,37.7,52.2,19.5,32.9,23.4,58.0,0.0,0,0.0,noprecip,0,0,16.6,311.3,1017.6,31.4,7.3,233.6,20.2,8,Partially cloudy,6,Maximum_Load,18
26.68,0.0,11.99,0.01,100.0,91.21,63900,Weekday,2018,3,2,17,45,0,Winter,52.2,26.3,37.7,52.2,19.5,32.9,23.4,58.0,0.0,0,0.0,noprecip,0,0,16.6,311.3,1017.6,31.4,7.3,233.6,20.2,8,Partially cloudy,6,Medium_Load,18
29.81,0.29,5.54,0.01,100.0,98.32,68400,Weekday,2018,3,2,19,0,0,Winter,52.2,26.3,37.7,52.2,19.5,32.9,23.4,58.0,0.0,0,0.0,noprecip,0,0,16.6,311.3,1017.6,31.4,7.3,233.6,20.2,8,Partially cloudy,6,Medium_Load,18
79.13,11.59,0.32,0.04,98.94,100.0,72900,Weekday,2018,3,2,20,15,0,Winter,52.2,26.3,37.7,52.2,19.5,32.9,23.4,58.0,0.0,0,0.0,noprecip,0,0,16.6,311.3,1017.6,31.4,7.3,233.6,20.2,8,Partially cloudy,6,Medium_Load,18
37.19,3.96,2.59,0.02,99.44,99.76,77400,Weekday,2018,3,2,21,30,0,Winter,52.2,26.3,37.7,52.2,19.5,32.9,23.4,58.0,0.0,0,0.0,noprecip,0,0,16.6,311.3,1017.6,31.4,7.3,233.6,20.2,8,Partially cloudy,6,Medium_Load,18
5.18,5.58,0.0,0.0,68.04,100.0,81900,Weekday,2018,3,2,22,45,0,Winter,52.2,26.3,37.7,52.2,19.5,32.9,23.4,58.0,0.0,0,0.0,noprecip,0,0,16.6,311.3,1017.6,31.4,7.3,233.6,20.2,8,Partially cloudy,6,Medium_Load,18
4.36,3.82,0.0,0.0,75.21,100.0,0,Weekday,2018,3,2,0,0,0,Winter,52.2,26.3,37.7,52.2,19.5,32.9,23.4,58.0,0.0,0,0.0,noprecip,0,0,16.6,311.3,1017.6,31.4,7.3,233.6,20.2,8,Partially cloudy,6,Light_Load,18
3.38,3.06,0.0,0.0,74.13,100.0,4500,Weekend,2018,3,3,1,15,1,Winter,57.9,29.2,46.4,57.9,29.2,45.4,39.0,76.6,0.0,0,0.0,noprecip,0,0,10.7,146.0,1015.3,45.2,6.9,187.7,16.3,7,Partially cloudy,6,Light_Load,18
3.74,4.07,0.0,0.0,67.66,100.0,9000,Weekend,2018,3,3,2,30,1,Winter,57.9,29.2,46.4,57.9,29.2,45.4,39.0,76.6,0.0,0,0.0,noprecip,0,0,10.7,146.0,1015.3,45.2,6.9,187.7,16.3,7,Partially cloudy,6,Light_Load,18
3.42,3.35,0.0,0.0,71.44,100.0,13500,Weekend,2018,3,3,3,45,1,Winter,57.9,29.2,46.4,57.9,29.2,45.4,39.0,76.6,0.0,0,0.0,noprecip,0,0,10.7,146.0,1015.3,45.2,6.9,187.7,16.3,7,Partially cloudy,6,Light_Load,18
3.89,4.5,0.0,0.0,65.4,100.0,18000,Weekend,2018,3,3,5,0,1,Winter,57.9,29.2,46.4,57.9,29.2,45.4,39.0,76.6,0.0,0,0.0,noprecip,0,0,10.7,146.0,1015.3,45.2,6.9,187.7,16.3,7,Partially cloudy,6,Light_Load,18
3.35,2.99,0.0,0.0,74.61,100.0,22500,Weekend,2018,3,3,6,15,1,Winter,57.9,29.2,46.4,57.9,29.2,45.4,39.0,76.6,0.0,0,0.0,noprecip,0,0,10.7,146.0,1015.3,45.2,6.9,187.7,16.3,7,Partially cloudy,6,Light_Load,18
3.85,4.07,0.0,0.0,68.72,100.0,27000,Weekend,2018,3,3,7,30,1,Winter,57.9,29.2,46.4,57.9,29.2,45.4,39.0,76.6,0.0,0,0.0,noprecip,0,0,10.7,146.0,1015.3,45.2,6.9,187.7,16.3,7,Partially cloudy,6,Light_Load,18
33.26,27.61,0.0,0.02,76.94,100.0,31500,Weekend,2018,3,3,8,45,1,Winter,57.9,29.2,46.4,57.9,29.2,45.4,39.0,76.6,0.0,0,0.0,noprecip,0,0,10.7,146.0,1015.3,45.2,6.9,187.7,16.3,7,Partially cloudy,6,Light_Load,18
32.0,0.0,6.34,0.01,100.0,98.09,36000,Weekend,2018,3,3,10,0,1,Winter,57.9,29.2,46.4,57.9,29.2,45.4,39.0,76.6,0.0,0,0.0,noprecip,0,0,10.7,146.0,1015.3,45.2,6.9,187.7,16.3,7,Partially cloudy,6,Medium_Load,18
31.64,10.01,0.43,0.01,95.34,99.99,40500,Weekend,2018,3,3,11,15,1,Winter,57.9,29.2,46.4,57.9,29.2,45.4,39.0,76.6,0.0,0,0.0,noprecip,0,0,10.7,146.0,1015.3,45.2,6.9,187.7,16.3,7,Partially cloudy,6,Maximum_Load,18
